,gwb_code_2017,pharmacy_distance,"Afstand in meters van een adres tot de dichtstbijzijnde huisartsenpraktijk, berekend over de weg",GP_1km,Aantal huisartsenpraktijken binnen 3 km,Aantal huisartsenpraktijken binnen 5 km,"Afstand in meters van een adres tot de dichtstbijzijnde huisartsenpost, berekend over de weg",hospital_distance,Aantal ziekenhuizen (inclusief buitenpolikliniek) binnen 5 km,Aantal ziekenhuizen (inclusief buitenpolikliniek) binnen 10 km,Aantal ziekenhuizen (inclusief buitenpolikliniek) binnen 20 km,"Afstand in meters van een adres tot het dichtstbijzijnde ziekenhuis (exclusief buitenpolikliniek), berekend over de weg",Aantal ziekenhuizen (exclusief buitenpolikliniek) binnen 5 km,Aantal ziekenhuizen (exclusief buitenpolikliniek) binnen 10 km,Aantal ziekenhuizen (exclusief buitenpolikliniek) binnen 20 km,"Afstand in meters van een adres tot de dichtstbijzijnde winkel met overige dagelijkse levensmiddelen, berekend over de weg",shops_1km,Aantal winkels met overige dagelijkse levensmiddelen dat binnen 3 km over de weg te bereiken is,Aantal winkels met overige dagelijkse levensmiddelen dat binnen 5 km over de weg te bereiken is,"Afstand in meters van een adres tot de dichtstbijzijnde grote supermarkt, berekend over de weg",supermarkets_1km,Het aantal grote supermarkten dat vanaf het adres binnen 3 km over de weg te bereiken is,Het aantal grote supermarkten dat vanaf het adres binnen 5 km over de weg te bereiken is,"Afstand in meters van een adres tot de dichtstbijzijnde school voor basisonderwijs, berekend over de weg",schools_1km,Aantal scholen voor basisonderwijs binnen 3 km,Aantal scholen voor basisonderwijs binnen 5 km,Aantal kinderdagverblijven binnen 1 km,Aantal kinderdagverblijven binnen 3 km,Aantal kinderdagverblijven binnen 5 km,"Afstand in meters van een adres tot het dichtstbijzijnde hotel, berekend over de weg",Aantal hotels dat vanaf het adres binnen 20 km over de weg te bereiken is,"Afstand in meters van een adres tot het dichtstbijzijnde restaurant, berekend over de weg",restaurants_1km,Aantal restaurants binnen 3 km over de weg te bereiken,Aantal restaurants binnen 5 km over de weg te bereiken,"Afstand in meters van een adres tot het dichtstbijzijnde caf , berekend over de weg",Aantal caf s binnen een straal van 1 km,Aantal caf s binnen een straal van 3 km,Aantal caf s binnen een straal van 5 km,"Afstand in meters van een adres tot het dichtstbijzijnde belangrijk overstapstation, berekend over de weg","Afstand in meters van een adres tot de dichtstbijzijnde oprit van een hoofdverkeersweg, berekend over de weg",distance_train_station_meters,"Afstand in meters van een adres tot de dichtstbijzijnde bibliotheek, berekend over de weg",distance_swimming_pool_meters,Aantal musea binnen 20 km,cinemas_5km,Aantal bioscopen binnen 10 km,Aantal bioscopen binnen 20 km,"Bruto inkomen huishouden, voorlopig inkomen 2017, na revisie","Netto huur, na revisie",rent_monthly,gwb_code_8,gwb_code_10,regio,gm_naam,recs,gwb_code,ind_wbi,a_inw,a_man,a_vrouw,a_00_14,a_15_24,a_25_44,a_45_64,a_65_oo,a_ongeh,a_gehuwd,a_gesch,a_verwed,a_w_all,a_nw_all,a_marok,a_antaru,a_suri,a_tur,a_ov_nw,a_geb,p_geb,a_ste,p_ste,a_hh,a_1p_hh,a_hh_z_k,a_hh_m_k,g_hhgro,bev_dich,a_woning,g_woz,p_1gezw,p_mgezw,p_bewndw,p_leegsw,p_koopw,p_huurw,p_wcorpw,p_ov_hw,p_e_o_w,p_bjj2k,p_bjo2k,g_ele,g_ele_ap,g_ele_tw,g_ele_hw,g_ele_2w,g_ele_vw,g_ele_hu,g_ele_ko,g_gas,g_gas_ap,g_gas_tw,g_gas_hw,g_gas_2w,g_gas_vw,g_gas_hu,g_gas_ko,p_stadsv,a_inkont,g_ink_po,g_ink_pi,p_ink_li,p_ink_hi,p_n_act,p_hh_li,p_hh_hi,p_hh_lkk,p_hh_osm,a_soz_wb,a_soz_ao,a_soz_ww,a_soz_ow,g_wodief,g_vernoo,g_gewsek,a_bedv,a_bed_a,a_bed_bf,a_bed_gi,a_bed_hj,a_bed_kl,a_bed_mn,a_bed_ru,a_pau,a_bst_b,a_bst_nb,g_pau_hh,g_pau_km,a_m2w,g_afs_hp,g_afs_gs,g_afs_kv,g_afs_sc,g_3km_sc,a_opp_ha,a_lan_ha,a_wat_ha,pst_mvp,pst_dekp,ste_mvs,ste_oad
2630,03634802,484.838884681665,395.833038126667,4.71866897364564,46.0543610088059,119.257766297235,1687.32365750355,1687.32365750355,6,9,19.1550046807536,1687.32365750355,5,8,13.5012553289111,192.244787697845,42.0597925947493,322.544929437147,815.129300986166,212.031204045037,6.51082704898062,44.7458985526333,122.65448507166,315.725867806572,7.35125214678902,41.8342356902653,98.6169034967533,12.8081354993178,110.417415521119,219.714775002489,570.599828949879,470.981379305725,142.348177841248,57.1332014944224,504.366991980174,1399.32863540607,325.07431876337,8.94141256997616,128.783030576751,504.630864722082,1957.47346986445,1327.4900526692,1957.47346986445,484.866760186181,2762.15566482382,70,8.65374935184251,15,19,49032.2001766243,487.116442360234,795.245756933196,3634802,BU03634802,Marathonbuurt West,Amsterdam,Buurt,BU03634802,1,2425,1160,1265,235,240,855,700,405,1590,450,330,65,425,820,205,45,200,75,305,,,,,1535,980,270,295,"1,6",20550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,0,1076,1,1,5301
2631,03634803,781.740403874613,922.615399039633,0.949588597041932,36.433963364591,108.781249721059,1520.0216402065,1520.0216402065,5.65271364353212,8.29687495350981,18.5937499070196,1520.0216402065,4.65271364353212,7.29687495350981,13.2968749535098,309.474767484517,29.2847854266642,227.70903980975,720.270636653499,309.474767484517,5.59374990701963,34.0277132716106,111.32458822512,693.824928864059,5.00855233355442,32.8487657911258,92.4843747675491,9.01916093805621,95.2323177527587,209.848765791126,424.474767484517,468.59374990702,192.49491314724,39.4410347758016,360.967014563172,1186.23288715062,365.927897737908,6.84021345757137,86.4218738377454,404.406247117608,2312.25602315632,1155.56851590385,2312.25602315632,213.177886580263,3230.91581713718,70,8.29687495350981,15,19,104051.943856164,830.025930150902,1019.66840612957,3634803,BU03634803,Olympisch Stadion e.o.,Amsterdam,Buurt,BU03634803,1,2305,1105,1200,435,160,910,475,335,1370,670,200,80,645,550,110,30,105,65,250,,,,,1155,485,290,385,"2,0",11016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,2,1076,1,1,5244
2632,03634804,1448,1433,0,18,76,1433,1433,3,8,18,1433,3,7,13,946,3,104,534,1001,0,17,86,974,1,19,71,1,54,180,885,465,980,1,160,868,426,1,30,277,2393,1073,2393,1218,4092,67,5,14,18,68404,495,683.49,3634804,BU03634804,IJsbaanpad e.o.,Amsterdam,Buurt,BU03634804,1,390,185,200,85,50,70,135,55,245,115,25,10,60,15,0,5,0,0,10,,,,,155,45,35,80,"2,5",1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,23,7,1076,1,2,2150
2633,03634805,456.503363050274,592.503363050274,3,37.7218485499695,110.27815145003,1464.12605800122,1464.12605800122,7,8,18,1464.12605800122,6,7,13,178.61011170445,18,266.331091299817,699.052939849787,353.662182599634,4,37,112.443697099939,313.892382391222,6,36,87.1655456499086,7.27815145003048,100.443697099939,210.443697099939,433.868084852834,470,141.894120300427,24.8873941998781,410.774788399756,1167,204.628552096891,5.16554564990856,86.3310912998171,401.443697099939,1665.93273899451,1104.12605800122,1665.93273899451,545.650468307742,2964.48991084918,69.7218485499695,8,15,19,117102.935087132,,1502.76047712558,3634805,BU03634805,Van Tuyllbuurt,Amsterdam,Buurt,BU03634805,1,4160,1925,2230,505,395,1930,855,490,2860,890,310,105,1000,655,75,45,90,80,365,,,,,2445,1310,640,505,"1,7",20857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,20,1,1076,1,1,4647
2634,03634900,469.584766145175,457.019834565574,6.9434012091009,55.2829939544955,134.113197581798,2828.05686287325,3026.17111678444,4.0565987908991,11,16.1131975817982,3026.17111678444,3.0565987908991,10,12.0565987908991,413.019306400879,45.5472096728072,398.735784281688,989.075377027083,537.209201421499,7.8302036273027,61.2263951635964,143.226395163596,512.435332502747,6.0565987908991,38.1697963726973,97.2829939544955,18.8302036273027,120.452790327193,248.226395163596,87.7913267431968,459.452790327193,456.415762019521,73.0944193456144,783.924358890569,1751.01877823618,717.056598790899,14,211.679185490789,720.169796372697,2337.96402802172,1523.22533883421,1612.22533883421,902.45305440954,1432.0565987909,64.1131975817982,12,15,18,168267.927298104,,1278.23380087738,3634900,BU03634900,Diepenbrockbuurt,Amsterdam,Buurt,BU03634900,1,785,375,405,170,95,175,225,135,420,315,35,30,190,75,0,5,20,5,55,,,,,330,120,85,130,"2,4",4088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,19,3,1077,1,1,5307
2635,03634901,426,203,3,55,136,2708,2708,5,11,18,2708,4,10,13,294,28,398,1001,0,4,63,147,217,8,41,98,14,130,249,395,467,259,17,779,1751,696,5,215,718,1934,1920,1934,825,1657,66,11,15,18,20545,880,1020.92,3634901,BU03634901,Beethovenbuurt,Amsterdam,Buurt,BU03634901,1,1245,585,660,250,145,280,325,255,620,485,85,65,400,125,0,10,15,20,85,,,,,575,255,125,205,"2,2",8561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,1,1077,1,1,6262
2636,03634903,499,319,6,54,135,2254,2254,6,9,18,2254,5,8,13,318,42,377,963,459,7,61,140,379,13,41,97,8,123,240,437,471,323,31,717,1711,694,2,198,705,1758,2015,1758,1160,2054,69,10,15,19,17956,339.039978027344,576.059978027344,3634903,BU03634903,Minervabuurt Noord,Amsterdam,Buurt,BU03634903,1,1385,660,720,295,150,305,405,240,720,535,90,45,445,145,5,5,15,25,100,,,,,630,260,140,235,"2,2",9616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,0,1077,1,1,5918
2637,03634904,215.967044313875,223.14256847603,5.94339210227464,52.8546385330511,134.931213029001,2321.775516667,2321.775516667,6.12677959526894,10.0638675554262,18,2321.775516667,5.12677959526894,9.06386755542616,13,198.076291047698,31.6563957465917,380.651051051525,961.020772284359,287.647422561898,5.00168365931995,59.7969023259632,140.695344722555,405.741866426064,10.5987065347197,42.8787322155494,99.5027249296924,9.03756390898593,130.624188603306,239.258695687597,393.126577027322,470.252799424904,183.250018575088,22.727261258359,717.862464397415,1704.3478930599,597.684232446961,2.85959099393559,199.72889502872,700.531821124606,1758.08551399748,1976.09302523599,1758.08551399748,1007.67989459601,1953.04881410951,68.7191819878712,10.0097686936317,15,18.6740264430974,97324.4301507162,933.124344826107,1887.17368736185,3634904,BU03634904,Minervabuurt Midden,Amsterdam,Buurt,BU03634904,1,2440,1155,1280,490,300,605,640,420,1290,905,165,90,835,265,10,20,20,30,190,,,,,1155,510,260,390,"2,1",16232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,0,1077,1,1,5681
2638,03634905,294.477468178143,346.51285108645,4.63989073367897,50.1207173157284,130.392593447349,2068.61808482654,2068.61808482654,6.81994536683949,9.61806171267891,18,2068.61808482654,5.81994536683949,8.61806171267891,13,343.278935064267,29.0692037778824,348.972583555678,908.987092326699,426.927735120873,4.87231760459725,56.7957580837576,135.428142285152,521.990939409088,9.79103684515024,41.9810859325212,96.2808550409914,7.84665301944612,124.336632517956,233.701215396684,579.497023248913,469.470176402125,293.580848364962,17.6509137812562,641.377216558134,1633.49416095302,505.749717560339,3.47812184498093,169.22762987173,665.964538907536,1550.49579302432,1838.10612329452,1550.49579302432,1191.30163817042,2156.30617397092,68.6909691436605,9.78345261524744,15,18.6909691436605,72027.7729203246,1591.01608271655,1590.75602185334,3634905,BU03634905,Minervabuurt Zuid,Amsterdam,Buurt,BU03634905,1,2690,1270,1420,525,190,855,645,485,1515,920,185,80,840,280,10,15,30,25,200,,,,,1350,640,325,395,"2,0",17432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,1,1077,1,1,5085
2639,03635101,793.007747575999,718.591687228965,1,2.88223620408124,3.23334807201997,8419.65820914986,1721.42486107784,1,3.23334807201997,16,8244.65820914986,0,1,12,683.334921966359,5.41852473113187,13.6123498207546,14,743.56930745274,2.53898367045914,7.55985009212378,8,384.239953665588,3.99782048018244,9,9.23334807201997,4.6161870031963,11.0038371824417,13.1938250896227,2031.47314083701,432.544978859836,701.747521740755,7.65387925794125,19.1938250896227,22,4609.93415716655,0,0,1,8398.97769641265,3302.20687001752,5965.73541831584,1519.57484060638,5317.5930714283,59.2598980261002,0,6.11558427610121,18.76665192798,130545.685187446,416.826639811198,1256.95690935103,3635101,BU03635101,Haveneiland Oost,Amsterdam,Buurt,BU03635101,1,6090,2970,3115,1985,620,1935,1385,170,4010,1720,325,40,985,2135,600,85,430,235,785,,,,,2200,615,325,1270,"2,7",13700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,44,4,1087,1,3,1352
2640,03635102,391,246,1,3,4,7919,1220,1,4,17,7744,0,1,13,165,6,12,14,226,3,7,8,288,5,9,10,7,13,14,1492,434,180,13,20,23,4071,0,0,1,8529,2763,6188,1024,5518,58,0,9,18,17312,249.883321126302,457.543321126302,3635102,BU03635102,Haveneiland Noord,Amsterdam,Buurt,BU03635102,1,1830,850,980,395,220,730,375,120,1200,455,160,30,285,960,270,30,255,130,285,,,,,840,350,175,320,"2,2",16020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,11,2,1087,1,2,1797
2641,03635200,248.645556941602,233.655643668046,6.3974507438767,49.5724181642367,129.420610729115,2689.39562508026,2899.39562508026,3,11.6815598279303,16.4640476208961,2899.39562508026,2,10,11.7747866535814,212.530485422682,46.0657643357223,341.602118771323,957.318023696625,247.166459938981,8.26328960436851,53.950314178209,136.779675472193,406.759880413956,3.37722658997702,39.2988325118554,91.6231924725995,16.9529284853245,101.854108778097,234.781125504832,425.867227032883,459.733262182687,177.582189614541,68.4944099769158,680.732410561236,1713.22349314899,534.223531204251,12.5538526729113,185.787828901316,701.291177968041,2693.94468550784,1141.65133716809,1230.4533296976,1252.19066093232,1531.34846118014,63,11.748047385222,15,18,151448.133289019,844.730447812851,988.010462120355,3635200,BU03635200,Wielingenbuurt,Amsterdam,Buurt,BU03635200,1,3020,1360,1660,440,300,1215,670,410,1955,785,215,70,735,320,20,25,45,30,200,,,,,1650,815,430,410,"1,8",21652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,1,1078,1,1,7483
2642,03635201,263.545571887346,280.753201386023,7.30904055650166,45.319916843513,121.477063833967,2703.33225610921,2912.94637077035,3,11.8900174382241,16.1111306966057,2912.94637077035,2,10,11.3002109259119,160.43978450828,46.0536605299327,318.647332762129,899.711794910122,215.339260179909,7.22748648679332,51.4372867829563,133.834789813145,235.158419450484,4.53285988404239,40.9955414496014,87.6959840365354,16.4884707297686,90.7870361675333,224.153755858894,601.067956761999,459.468043424294,187.491263532333,62.5704743575955,604.935428183535,1665.91283030823,385.392747425785,10.0041941579577,162.249151997322,671.862479818009,2794.68114704198,951.006235810671,1039.593779917,1586.09558033741,1068.19350058032,62.7676524394124,10.397102848274,15,18,65903.3094353998,570.853749969072,757.890911024334,3635201,BU03635201,Scheldebuurt West,Amsterdam,Buurt,BU03635201,1,4395,2035,2355,640,470,1750,910,640,2900,1015,355,135,945,560,80,25,95,55,305,,,,,2450,1280,580,600,"1,8",17480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,25,0,1078,3,1,7158
2643,03635202,235.875298428865,126.429256605277,10.0691173191501,49.1308631488544,120.568592180755,2468.13831684973,2688.24702780966,3,12,15.7181711168446,2688.24702780966,2,10,11.1792370535418,148.718636921447,56.4806224715495,322.441186904711,882.850175892112,310.490618119062,11.2872213925588,53.6296300811529,132.67239328677,442.548239404376,5.52893425476804,40.2797774793596,85.6802134394347,21.3618343136991,92.5543176812243,220.518144027319,444.566197682214,457.130796403785,222.273092399008,74.275075455066,604.841206287332,1650.56810737756,175.155275159989,13.6566007278303,170.647147466902,661.905584557351,3114.04687005219,1240.8053279093,1323.30497970347,1324.2306124571,922.566151640071,61.6588648858345,10,15,18,99671.8349903654,979.058873805332,1230.80060949125,3635202,BU03635202,Scheldebuurt Midden,Amsterdam,Buurt,BU03635202,1,3150,1445,1700,485,355,1280,610,430,2120,740,225,75,675,340,55,20,60,20,190,,,,,1735,895,440,410,"1,8",19674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,0,1078,3,1,8436
2644,03635203,410,174,10,46,116,2441,2701,3,12,16,2701,2,10,11,274,51,303,823,474,9,51,127,196,5,36,81,20,86,203,469,457,331,65,516,1588,116,11,132,626,3142,1268,1357,1368,547,61,10,15,18,18748.6231203376,459.48204886904,605.769871455883,3635203,BU03635203,Scheldebuurt Oost,Amsterdam,Buurt,BU03635203,1,2410,1105,1305,345,300,1005,490,280,1675,515,175,60,560,310,40,30,55,20,175,,,,,1375,760,330,295,"1,8",17174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,0,1079,3,1,8079
2645,03635206,482.393418835213,379.790142608982,3.86411615230645,33.2093361675433,108.864116152306,3083.94556108426,3264.32360622196,3,11.1736761218327,16,3264.32360622196,2,10,11,376.702352527707,26.6548730074566,235.879761051033,756.358170057578,628.876028649539,5.03779227413916,38.4680438651893,121.380880060947,607.195570427713,2.69044003047374,31.3430877868083,78.0313955888535,12.4701760936179,70.0713200914212,196.893379512731,763.702352527707,458.824191649739,256.789812876118,33.5043301879331,396.515084352769,1416.81971144608,630.386232727696,4.03779227413916,87.5436284134676,527.521307433578,2778.70235252771,905.702352527707,994.702352527707,2010.94556108426,484.578722322816,61.8263238781673,8.69044003047374,15,18,35671.8802700263,528.973463615765,684.415652981708,3635206,BU03635206,Veluwebuurt,Amsterdam,Buurt,BU03635206,1,1505,695,805,175,85,520,330,410,940,250,185,140,250,280,60,15,75,15,115,,,,,895,595,155,150,"1,5",11500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,0,1079,1,1,5045
2646,03635207,,,,,,,,,,,,,,,401,12,234,743,200,4,37,119,,,,,6,73,197,171,459,110,32,387,1375,1089,0,81,483,2186,313,401,,,,,,,78497,860,1037.15,3635207,BU03635207,Kop Zuidas,Amsterdam,Buurt,BU03635207,1,610,290,320,90,30,405,70,25,445,145,25,5,180,90,10,5,5,10,60,,,,,320,130,130,70,"1,9",3686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,0,1079,1,1,3945
2647,03635300,393.118444313775,323.21855236889,12.3195952099026,54.0033625028069,122.073123466308,2105.28361933284,2325.89543698383,3,12,16,2325.89543698383,2,10,12,119.986233302588,70.649758928678,332.717656421121,902.126749535248,196.210965869355,12.1398463555739,54.652943971545,132.069615488017,442.446064668576,6.09357366059603,41.8219815600932,85.3355866855251,22.0635975854554,94.856442325764,220.113264132964,270.646302941308,457.131015315952,141.01429742716,75.9231653388503,657.100657456138,1675.17928689457,249.483242011696,21.827379543572,200.658743302516,670.955666594403,3438.52364447833,1598.94267197606,1352.3552508602,951.120362317278,1124.51569856265,61.3858560818728,10,15,18,88176.1501563803,1065.74687300963,1262.44917622219,3635300,BU03635300,IJselbuurt West,Amsterdam,Buurt,BU03635300,1,2400,1160,1240,255,230,1015,565,345,1705,405,240,60,470,470,90,35,110,35,200,,,,,1555,980,330,250,"1,5",19426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,1,1078,1,1,9787
2648,03635301,212.502611940358,283.173036190164,8.50645709750264,54.6369912339904,117.078181263249,1779.03293874086,2010.44673045353,3,12,16,2010.44673045353,2,10,12,388.552818469057,43.9368020919818,324.544959625406,873.639060394216,450.577211475087,8.82495271449785,54.3055814219899,128.746771451249,674.306147922571,2.25322854875132,38.2868966629861,83.096866022253,15.6607504637753,87.5272110167322,204.268211903982,228.818558291639,457.856551668507,369.267990966297,48.1879614805074,623.860886848525,1658.49260675217,305.337477791391,15.0129141950053,201.536183750853,652.365077926235,3821.29323372757,1948.29323372757,973.057226232368,791.355298634422,1462.30614792257,61.7467714512487,10,15,18.3184956169952,40214.6688493005,277.459991455078,909.975973948031,3635301,BU03635301,IJselbuurt Oost,Amsterdam,Buurt,BU03635301,1,2905,1375,1530,315,400,1220,635,350,2015,570,260,70,595,650,180,35,125,80,230,,,,,1775,1055,390,340,"1,6",21918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,13,3,1078,1,1,9077
2649,03635400,320.289330717815,122.048755704765,8.5584617383062,52.072810888666,114.756261596137,1918.1443977575,2177.87387711685,3,12,16.3473254432819,2177.87387711685,2,10,11.9419728472354,208.423320832945,38.9580777528126,292.70364562486,833.355824706066,298.54663464764,7.0419763298456,49.8014210769311,125.146051391044,203.027221194076,2.80578369897788,35.5187117724066,80.5259789431645,15.777233912171,83.4134889378876,193.832565935766,540.041847566866,457,167.511044451915,37.3541946981055,508.243234451078,1602.26359898581,112.930356984042,11.465606112757,142.621424492001,629.029162102135,3665.92152905454,1656.08039161122,1020.87387711685,1172.42623475604,1135.9853475288,61.5826489030663,10,15,18,74893.6536683731,620.29281002621,1006.33350117901,3635400,BU03635400,Kromme Mijdrechtbuurt,Amsterdam,Buurt,BU03635400,1,2480,1175,1300,255,275,1025,580,355,1780,395,250,65,470,545,120,30,95,50,255,,,,,1585,975,340,275,"1,6",14878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,17,2,1079,1,1,7441
2650,03635401,433.93486175168,335.728450203516,6.42837225222411,42.3219995541313,105.834862679226,2271.65030083688,2531.52679515429,3,12,15.934567965578,2531.52679515429,2,10,11,170.407784843928,24.2018740561626,250.979294740424,743.998348214047,279.947549062523,5.88468972257371,43.8862927736448,112.025514709074,571.284587004281,3,28.5975838820776,71.6004237710337,11.0777697819947,76.6636778217895,174.50781191901,926.078961123128,455.884636462307,236.508593156586,22.133717187678,431.473939932515,1428.80976127136,279.110208585152,6.97785552682889,115.022717384927,559.946381859133,3659.84487110981,1358.4272030335,1374.27821179027,1552.93244976533,967.063676026929,61,10,15,18,52317.8157599711,557.492634037902,801.787149591063,3635401,BU03635401,Rijnbuurt Oost,Amsterdam,Buurt,BU03635401,1,2710,1265,1445,285,345,1205,570,325,1945,480,235,65,515,400,60,35,80,30,195,,,,,1675,970,425,285,"1,6",14181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,19,4,1079,1,1,5559
2651,03635402,352.33003766385,371.165898862284,8.68037267616372,42.0216024625737,110.652626110546,2536.10493247092,2796.10493247092,3,12,16,2796.10493247092,2,10,11,219.879162426778,41.1400762206238,269.889425298048,791.312779334288,328.312011686901,7.4328492601233,45.191955896225,120.705140063844,292.175722729439,4.12301691353597,30.9526634798846,75.9347118915162,15.9624584571336,78.3690507406079,191.959479279197,722.915800983762,456.698398653113,158.934029427297,35.1827582266639,455.928050097701,1532.02135233493,104.992463892443,10.0591440054401,115.100336422512,596.396242196882,3213.2737180071,1232.95921125687,1428.57531935399,1492.22426154024,527.878078794805,61,10,15,18,61035.5054397328,739.008174268545,877.511321249316,3635402,BU03635402,Rijnbuurt Midden,Amsterdam,Buurt,BU03635402,1,2150,980,1165,210,255,975,440,280,1520,410,175,60,435,280,55,15,65,20,135,,,,,1335,765,365,215,"1,6",8322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,26,3,1079,1,1,5142
2652,03635403,286.587473843943,236.919917099311,6.54897189031267,40.2455270100378,113.179314785006,2829.11264442685,3088.50160748891,3,12,16,3088.50160748891,2,10,11,186.606779800689,48.3393236132656,281.731098735767,800.982092106806,435.606779800689,8.87586990473077,45.5489718903127,126.611036937947,192.501607488906,5,34.6110369379473,82.7158610764708,18.2220738758946,81.0358787329907,204.358629570011,747.202767132371,458.062065047635,431.28118503653,58.4869068426781,469.54631758976,1557.11591462042,326.766440455689,6.22207387589457,113.515905217771,613.993119642102,2849.81143499642,976.484536982005,1065.484536982,1755.50160748891,616.817920167804,61.6731019855819,10,15,18,46334.0850879281,468.222895069826,652.738317031676,3635403,BU03635403,Rijnbuurt West,Amsterdam,Buurt,BU03635403,1,1715,825,885,210,150,515,510,340,1095,295,270,60,285,595,160,25,125,35,260,,,,,1090,710,165,225,"1,6",21641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,1079,1,1,5142
2653,03635501,803.154768299352,562.273493570326,2.51194491658363,52.6246571067596,104.369296458253,1322.65840924311,1296.43138621932,2.29255899086554,12,16,1296.43138621932,1.29255899086554,10,12,356.947569296474,16.4849426483078,310.396051806342,766.593144705158,431.156862508697,4.38004971687728,61.3418848233103,113.763648355735,870.155872055825,1.34170895312145,33.4389051211605,77.4317629100537,3.007992934031,88.481336470176,159.69788226054,128.572618182556,455.66694594464,399.915129142687,18.0504548845402,491.894243245797,1489.71444449511,557.375765800339,5.83565823956807,168.15259569316,590.273423861457,4025.0263951845,2353.44395253445,674.871583151806,1387.13374585394,1456.79312718354,65,9.95085003774409,15,18,18558.089123151,286.415458013442,425.89933304497,3635501,BU03635501,De Eenhoorn,Amsterdam,Buurt,BU03635501,1,2415,1285,1130,190,715,1255,205,60,2105,205,105,10,570,765,110,45,135,35,445,,,,,1555,1235,245,85,"1,3",13779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,0,1097,1,1,6650
